# Labradorite (An50-70) mid-IR optical constants, oriented triclinic components.
# Source: Ye, J.A. & Glotch, T.D. (2019) Earth & Space Science 6, 2410-2422, doi:10.1029/2019EA000915.
# Stony Brook Geosciences Research Data, commons.library.stonybrook.edu/geodata/6 (Labradorite_Data.zip:
#   Labradorite_mir_n.csv + Labradorite_mir_k.csv).
# n1/n2/n3, k1/k2/k3 are the three principal-axis (oriented) real/imag indices; orientation-average for random-grain Mie.
# columns: wavenumber_cm-1  wavelength_um  n1 n2 n3  k1 k2 k3
347.130000	28.807651	3.570100	2.136000	4.270100	0.440840	0.215830	1.442400
349.060000	28.648370	3.598300	2.128800	4.225700	0.478160	0.241010	1.594400
350.990000	28.490840	3.626400	2.115100	4.153500	0.515680	0.265170	1.735400
352.920000	28.335033	3.656800	2.094800	4.059900	0.553780	0.285550	1.853700
354.840000	28.181716	3.691800	2.069300	3.959200	0.594980	0.299460	1.941600
356.770000	28.029263	3.732100	2.041500	3.870500	0.644000	0.305150	2.000400
358.700000	27.878450	3.774600	2.014300	3.813000	0.706640	0.302300	2.044800
360.630000	27.729252	3.810700	1.990800	3.797000	0.786330	0.291760	2.105100
362.560000	27.581642	3.829300	1.973200	3.808400	0.877360	0.275300	2.226100
364.490000	27.435595	3.830300	1.962900	3.783900	0.964440	0.255450	2.443200
366.410000	27.291832	3.828100	1.960400	3.624900	1.042100	0.235160	2.717700
368.340000	27.148830	3.831700	1.964600	3.301000	1.120800	0.216980	2.916500
370.270000	27.007319	3.837700	1.973900	2.916900	1.211500	0.202580	2.933200
372.200000	26.867276	3.837400	1.986300	2.606000	1.319200	0.192730	2.790500
374.130000	26.728677	3.821300	2.000200	2.425900	1.443800	0.187550	2.576800
376.060000	26.591501	3.780000	2.014000	2.372400	1.581500	0.186550	2.370100
377.990000	26.455726	3.705500	2.026600	2.414700	1.723600	0.188530	2.224800
379.910000	26.322024	3.593600	2.038300	2.506300	1.856700	0.192100	2.176900
381.840000	26.188980	3.448900	2.050300	2.584600	1.964300	0.197120	2.239800
383.770000	26.057274	3.288400	2.063100	2.577300	2.038700	0.205060	2.384200
385.700000	25.926886	3.117300	2.075800	2.452900	2.088900	0.217630	2.526200
387.630000	25.797797	2.930300	2.085800	2.253600	2.104600	0.235710	2.594000
389.560000	25.669987	2.744700	2.090100	2.047100	2.072300	0.258940	2.571600
391.490000	25.543437	2.583100	2.085200	1.881700	1.996800	0.285180	2.488900
393.410000	25.418774	2.461100	2.068500	1.766700	1.894900	0.309430	2.387300
395.340000	25.294683	2.381900	2.040800	1.688100	1.790800	0.324100	2.291400
397.270000	25.171798	2.329600	2.009700	1.631300	1.704800	0.323170	2.208000
399.200000	25.050100	2.280300	1.985000	1.587200	1.636000	0.308000	2.139600
401.130000	24.929574	2.224300	1.972100	1.546000	1.565400	0.286020	2.088000
403.060000	24.810202	2.174500	1.969800	1.495100	1.478600	0.264260	2.048300
404.980000	24.692577	2.148300	1.974600	1.428900	1.380800	0.246270	2.005500
406.910000	24.575459	2.150500	1.983000	1.356100	1.287600	0.232800	1.946400
408.840000	24.459446	2.176100	1.992400	1.290000	1.211500	0.222940	1.869200
410.770000	24.344524	2.215800	2.001800	1.240200	1.160600	0.215130	1.779900
412.700000	24.230676	2.258700	2.011500	1.210900	1.138500	0.208100	1.687000
414.630000	24.117888	2.292100	2.022200	1.201900	1.144900	0.201540	1.599600
416.560000	24.006146	2.303400	2.034500	1.209600	1.173600	0.195940	1.525800
418.480000	23.896005	2.283000	2.048100	1.226500	1.211700	0.192010	1.471900
420.410000	23.786304	2.229600	2.062300	1.242000	1.241400	0.190090	1.440500
422.340000	23.677606	2.153500	2.076200	1.244400	1.246700	0.190010	1.427400
424.270000	23.569897	2.072000	2.089400	1.225900	1.222600	0.191170	1.421600
426.200000	23.463163	1.998000	2.101600	1.187800	1.175500	0.192670	1.409400
428.130000	23.357391	1.935500	2.113200	1.139100	1.114600	0.193540	1.382500
430.050000	23.253110	1.883300	2.125100	1.089600	1.045100	0.193150	1.340600
431.980000	23.149220	1.840200	2.138300	1.044900	0.968760	0.191480	1.287500
433.910000	23.046254	1.807000	2.153800	1.006700	0.885740	0.189050	1.227400
435.840000	22.944200	1.786200	2.172100	0.974610	0.798020	0.186610	1.162500
437.770000	22.843045	1.779000	2.192900	0.948640	0.709750	0.184740	1.093300
439.700000	22.742779	1.784500	2.216100	0.930000	0.625650	0.183700	1.020000
441.630000	22.643389	1.799700	2.241300	0.920480	0.549110	0.183460	0.943920
443.550000	22.545373	1.821300	2.268100	0.921380	0.481770	0.183790	0.867490
445.480000	22.447697	1.846500	2.296200	0.932900	0.423870	0.184390	0.793710
447.410000	22.350864	1.873400	2.325200	0.954030	0.374850	0.185010	0.725510
449.340000	22.254863	1.900800	2.354600	0.982780	0.333780	0.185480	0.665220
451.270000	22.159683	1.928000	2.383900	1.016600	0.299570	0.185740	0.614240
453.200000	22.065313	1.954800	2.413000	1.052600	0.271160	0.185810	0.572980
455.130000	21.971744	1.980800	2.441500	1.088600	0.247570	0.185740	0.541060
457.050000	21.879444	2.006200	2.469200	1.122200	0.227980	0.185550	0.517510
458.980000	21.787442	2.030900	2.496000	1.151800	0.211660	0.185210	0.501010
460.910000	21.696210	2.055000	2.522000	1.176200	0.198020	0.184650	0.489880
462.840000	21.605738	2.078500	2.547100	1.194400	0.186580	0.183730	0.482150
464.770000	21.516019	2.101600	2.571500	1.206100	0.176960	0.182330	0.475600
466.700000	21.427041	2.124200	2.595500	1.211800	0.168860	0.180360	0.467930
468.620000	21.339251	2.146600	2.619400	1.212800	0.162030	0.177840	0.457150
470.550000	21.251727	2.168800	2.643500	1.211200	0.156300	0.174890	0.441960
472.480000	21.164917	2.190800	2.668000	1.209300	0.151540	0.171700	0.422010
474.410000	21.078814	2.212800	2.693000	1.209100	0.147630	0.168480	0.397970
476.340000	20.993408	2.234700	2.718500	1.212100	0.144480	0.165420	0.371150
478.270000	20.908692	2.256800	2.744600	1.218800	0.142030	0.162650	0.343140
480.200000	20.824656	2.278900	2.771300	1.229300	0.140200	0.160270	0.315380
482.120000	20.741724	2.301100	2.798400	1.243000	0.138950	0.158340	0.288960
484.050000	20.659023	2.323700	2.826100	1.259300	0.138240	0.156890	0.264580
485.980000	20.576978	2.346500	2.854300	1.277400	0.138040	0.155930	0.242550
487.910000	20.495583	2.369600	2.883100	1.296700	0.138330	0.155460	0.222960
489.840000	20.414829	2.393300	2.912500	1.316600	0.139110	0.155490	0.205700
491.770000	20.334709	2.417400	2.942500	1.336800	0.140380	0.156020	0.190610
493.700000	20.255216	2.442200	2.973200	1.357000	0.142140	0.157060	0.177460
495.620000	20.176748	2.467700	3.004800	1.377100	0.144410	0.158620	0.166060
