1.000000	0.790680	1.739290	1.659270	0.953988
1.050000	0.782790	1.598440	1.521880	0.952104
1.100000	0.767881	1.453020	1.380850	0.950335
1.150000	0.746885	1.323590	1.256160	0.949056
1.200000	0.724416	1.218770	1.155540	0.948119
1.250000	0.705108	1.134320	1.074360	0.947139
1.300000	0.691282	1.061660	1.004110	0.945800
1.350000	0.682970	0.993540	0.937865	0.943963
1.400000	0.678811	0.925884	0.871838	0.941628
1.450000	0.676817	0.857629	0.805218	0.938888
1.500000	0.674892	0.789815	0.739170	0.935877
1.550000	0.671182	0.724397	0.675676	0.932743
1.600000	0.664322	0.663257	0.616575	0.929618
1.650000	0.653569	0.607645	0.563045	0.926602
1.700000	0.638797	0.558047	0.515498	0.923754
1.750000	0.620387	0.514328	0.473743	0.921091
1.800000	0.599050	0.475960	0.437217	0.918600
1.850000	0.575642	0.442241	0.405200	0.916242
1.900000	0.551016	0.412440	0.376959	0.913973
1.950000	0.525924	0.385884	0.351827	0.911742
2.000000	0.500970	0.361999	0.329240	0.909505
2.050000	0.476608	0.340315	0.308742	0.907224
2.100000	0.453147	0.320460	0.289974	0.904868
2.150000	0.430783	0.302146	0.272661	0.902413
2.200000	0.409622	0.285152	0.256592	0.899843
2.250000	0.389702	0.269308	0.241608	0.897145
2.300000	0.371018	0.254485	0.227589	0.894313
2.350000	0.353533	0.240583	0.214442	0.891342
2.400000	0.337192	0.227523	0.202093	0.888230
2.450000	0.321928	0.215241	0.190484	0.884978
2.500000	0.307672	0.203683	0.179564	0.881586
2.550000	0.294352	0.192804	0.169293	0.878055
2.600000	0.281897	0.182563	0.159631	0.874389
2.650000	0.270242	0.172924	0.150546	0.870591
2.700000	0.259323	0.163852	0.142004	0.866663
2.750000	0.249083	0.155316	0.133977	0.862609
2.800000	0.239468	0.147285	0.126434	0.858432
2.850000	0.230427	0.139731	0.119349	0.854136
2.900000	0.221917	0.132626	0.112696	0.849723
2.950000	0.213896	0.125945	0.106449	0.845198
3.000000	0.206326	0.119663	0.100584	0.840564
3.050000	0.199174	0.113755	0.095079	0.835823
3.100000	0.192408	0.108198	0.089910	0.830980
3.150000	0.186000	0.102972	0.085059	0.826037
3.200000	0.179924	0.098056	0.080504	0.820998
3.250000	0.174156	0.093430	0.076226	0.815866
3.300000	0.168676	0.089076	0.072209	0.810645
3.350000	0.163463	0.084978	0.068436	0.805337
3.400000	0.158500	0.081118	0.064890	0.799946
3.450000	0.153770	0.077482	0.061558	0.794475
3.500000	0.149258	0.074056	0.058425	0.788928
3.550000	0.144951	0.070825	0.055478	0.783306
3.600000	0.140835	0.067779	0.052706	0.777615
3.650000	0.136899	0.064904	0.050096	0.771856
3.700000	0.133132	0.062190	0.047639	0.766034
3.750000	0.129525	0.059626	0.045325	0.760151
3.800000	0.126067	0.057204	0.043144	0.754210
3.850000	0.122750	0.054914	0.041087	0.748216
3.900000	0.119567	0.052748	0.039148	0.742170
3.950000	0.116511	0.050698	0.037317	0.736076
4.000000	0.113573	0.048757	0.035589	0.729938
4.050000	0.110748	0.046918	0.033957	0.723758
4.100000	0.108030	0.045175	0.032415	0.717539
4.150000	0.105414	0.043522	0.030957	0.711286
4.200000	0.102894	0.041954	0.029578	0.705000
4.250000	0.100465	0.040465	0.028273	0.698685
4.300000	0.098124	0.039051	0.027037	0.692344
4.350000	0.095865	0.037708	0.025867	0.685980
4.400000	0.093685	0.036430	0.024758	0.679596
4.450000	0.091580	0.035215	0.023706	0.673194
4.500000	0.089546	0.034058	0.022709	0.666779
4.550000	0.087581	0.032956	0.021763	0.660352
4.600000	0.085680	0.031906	0.020864	0.653916
4.650000	0.083842	0.030906	0.020011	0.647475
4.700000	0.082064	0.029951	0.019200	0.641030
4.750000	0.080342	0.029041	0.018429	0.634584
4.800000	0.078674	0.028171	0.017696	0.628141
4.850000	0.077059	0.027341	0.016998	0.621703
4.900000	0.075494	0.026548	0.016334	0.615271
4.950000	0.073976	0.025789	0.015702	0.608850
5.040300	0.071319	0.024837	0.014540	0.585413
5.081300	0.070120	0.024899	0.013928	0.559388
5.123000	0.068943	0.024872	0.013369	0.537510
5.165300	0.067773	0.024945	0.012818	0.513829
5.208300	0.066613	0.025098	0.012282	0.489344
5.252100	0.065465	0.025271	0.011768	0.465664
5.296600	0.064325	0.025599	0.011263	0.439968
5.341900	0.063194	0.025952	0.010772	0.415074
5.387900	0.062076	0.026367	0.010304	0.390789
5.434800	0.060966	0.026941	0.009844	0.365408
5.482500	0.059866	0.027620	0.009400	0.340338
5.531000	0.058779	0.028325	0.008979	0.316991
5.580400	0.057703	0.029144	0.008573	0.294157
5.630600	0.056635	0.030140	0.008177	0.271301
5.681800	0.055579	0.031264	0.007798	0.249431
5.733900	0.054537	0.032366	0.007442	0.229950
5.787000	0.053505	0.033652	0.007100	0.210973
5.841100	0.052485	0.035021	0.006774	0.193427
5.896200	0.051480	0.036287	0.006471	0.178316
5.952400	0.050488	0.037531	0.006183	0.164757
6.009600	0.049506	0.038802	0.005909	0.152276
6.068000	0.048537	0.039918	0.005649	0.141522
6.127500	0.047580	0.040804	0.005404	0.132442
6.188100	0.046633	0.041479	0.005167	0.124573
6.250000	0.045695	0.041841	0.004937	0.117983
6.313100	0.044765	0.041863	0.004713	0.112577
6.377600	0.043840	0.041614	0.004489	0.107875
6.443300	0.042919	0.041062	0.004264	0.103840
6.510400	0.042004	0.040398	0.004041	0.100032
6.578900	0.041092	0.039570	0.003817	0.096457
6.648900	0.040180	0.038684	0.003588	0.092741
6.720400	0.039272	0.037846	0.003360	0.088767
6.793500	0.038371	0.037158	0.003137	0.084434
6.868100	0.037471	0.036632	0.002914	0.079549
6.944400	0.036576	0.036355	0.002695	0.074145
7.022500	0.035693	0.036329	0.002490	0.068545
7.102300	0.034813	0.036652	0.002287	0.062402
7.183900	0.033942	0.037250	0.002095	0.056242
7.267400	0.033087	0.037989	0.001919	0.050508
7.352900	0.032244	0.038882	0.001755	0.045124
7.440500	0.031405	0.039811	0.001594	0.040052
7.530100	0.030576	0.040592	0.001443	0.035561
7.622000	0.029760	0.040955	0.001302	0.031795
7.716000	0.028941	0.040953	0.001158	0.028275
7.812500	0.028120	0.040622	0.001013	0.024934
7.911400	0.027302	0.040104	0.000872	0.021743
8.012800	0.026469	0.039681	0.000725	0.018264
8.116900	0.025629	0.039639	0.000580	0.014631
8.223700	0.024789	0.040187	0.000447	0.011131
8.333300	0.023941	0.041613	0.000325	0.007814
8.445900	0.023066	0.044581	0.000213	0.004784
8.561600	0.022172	0.049636	0.000130	0.002620
