6.793500	0.709837	19.420900	13.781200	0.709606
6.868100	0.709185	18.565600	12.999100	0.700173
6.944400	0.708656	17.708000	12.184700	0.688091
7.022500	0.708020	16.897800	11.386100	0.673819
7.102300	0.707269	16.091500	10.550400	0.655651
7.183900	0.706129	15.335300	9.733120	0.634685
7.267400	0.704387	14.650200	8.972530	0.612452
7.352900	0.701966	14.020200	8.252620	0.588625
7.440500	0.698765	13.392300	7.540230	0.563025
7.530100	0.694621	12.777200	6.867650	0.537491
7.622000	0.689428	12.151900	6.244690	0.513885
7.716000	0.683026	11.447500	5.601600	0.489329
7.812500	0.675235	10.678300	4.945850	0.463168
7.911400	0.665975	9.890290	4.300680	0.434839
8.012800	0.654844	9.049000	3.605090	0.398397
8.116900	0.641820	8.239130	2.904180	0.352487
8.223700	0.627169	7.542260	2.251000	0.298452
8.333300	0.610790	6.973720	1.638380	0.234937
8.445900	0.592347	6.586800	1.068260	0.162182
8.561600	0.572461	6.519010	0.641560	0.098414
8.680600	0.552061	6.904480	0.458311	0.066379
8.802800	0.530679	8.106410	0.663604	0.081862
8.928600	0.510249	10.638800	1.559430	0.146580
9.058000	0.494578	15.090700	3.376740	0.223763
9.191200	0.488929	21.539600	5.895620	0.273711
9.328400	0.486487	27.236300	8.191800	0.300768
9.469700	0.483030	34.892300	12.024300	0.344613
9.615400	0.492078	43.368500	15.596900	0.359637
9.765600	0.496758	48.570500	17.792000	0.366313
9.920600	0.494468	52.130700	19.777700	0.379387
10.080600	0.487287	53.992000	21.256800	0.393703
10.245900	0.478471	55.317100	22.836300	0.412826
10.416700	0.473439	57.036000	25.016500	0.438609
10.593200	0.477519	60.415100	29.327700	0.485438
10.775900	0.503242	63.843700	36.843400	0.577087
10.964900	0.553236	51.932000	33.696700	0.648862
11.160700	0.527679	35.507600	24.025000	0.676615
11.363600	0.481935	26.309000	17.803900	0.676723
11.574100	0.438501	20.492400	13.421400	0.654942
11.792500	0.402238	16.751100	10.273400	0.613297
12.019200	0.372792	14.371300	8.007680	0.557200
12.254900	0.347220	12.730800	6.177710	0.485256
12.500000	0.325117	11.682000	4.776240	0.408853
12.755100	0.305578	10.972700	3.730410	0.339972
13.020800	0.287256	10.375200	2.859400	0.275599
13.297900	0.269416	9.880300	2.057030	0.208195
13.587000	0.252442	9.740030	1.388740	0.142580
13.888900	0.236920	10.296600	0.975072	0.094698
14.204500	0.222878	12.233500	0.967223	0.079064
14.534900	0.211195	16.403100	1.722900	0.105035
14.881000	0.202239	23.499000	3.562430	0.151599
15.243900	0.193991	33.233600	6.551970	0.197149
15.625000	0.184799	40.501300	9.266380	0.228792
16.025600	0.182607	41.205600	10.001500	0.242723
16.447400	0.187407	36.128700	8.610660	0.238333
16.891900	0.178488	28.163800	5.732750	0.203550
17.361100	0.160167	25.919800	4.247600	0.163875
17.857100	0.147972	27.308300	4.313450	0.157953
18.382400	0.138021	25.134100	3.559670	0.141627
18.939400	0.122099	24.424000	2.752090	0.112679
19.531200	0.104919	33.979100	4.943890	0.145498
20.161300	0.085672	48.586900	9.899470	0.203748
20.833300	0.067121	55.363300	14.027500	0.253372
21.551700	0.061395	49.356500	13.683100	0.277229
22.321400	0.064582	41.976600	11.973300	0.285237
23.148100	0.111238	31.746800	9.244630	0.291199
24.038500	0.130863	21.371300	5.889800	0.275594
25.000000	0.118119	18.692600	4.731850	0.253140
26.041700	0.115109	15.920700	4.048260	0.254276
27.173900	0.113914	10.399900	3.155050	0.303373
28.409100	0.098398	7.115640	2.308680	0.324452
29.761900	0.083376	5.316930	1.673810	0.314807
31.250000	0.069612	4.991910	1.186610	0.237707
32.894700	0.063867	6.484030	1.075500	0.165868
34.722200	0.060477	3.520790	0.863575	0.245279
36.764700	0.051018	2.569480	0.607370	0.236379
39.062500	0.043494	2.315930	0.437206	0.188782
41.666700	0.036757	2.825680	0.315608	0.111693
44.642900	0.034429	2.722370	0.281140	0.103270
48.076900	0.029470	1.589940	0.196454	0.123560
52.083300	0.024865	1.262260	0.137937	0.109278
56.818200	0.020694	0.997082	0.094301	0.094576
62.500000	0.016932	0.812658	0.062410	0.076797
69.444400	0.013498	0.750986	0.039296	0.052326
78.125000	0.010821	0.963786	0.025735	0.026701
89.285700	0.008544	0.518484	0.015666	0.030214
104.166700	0.006308	0.340551	0.008452	0.024818
125.000000	0.004383	0.265700	0.004060	0.015279
